Iteration, Loss, Accuracy,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3
481,0.080766,0.392600,,,
482,0.080745,0.392400,,,
483,0.080723,0.392600,,,
484,0.080702,0.392600,,,
485,0.080680,0.392800,,,
486,0.080658,0.392600,,,
487,0.080637,0.393000,,,
488,0.080615,0.394200,,,
489,0.080593,0.394400,,,
490,0.080572,0.395200,,,
491,0.080550,0.395800,,,
492,0.080528,0.396000,,,
493,0.080506,0.396000,,,
494,0.080485,0.396200,,,
495,0.080463,0.396600,,,
496,0.080441,0.397000,,,
497,0.080419,0.397200,,,
498,0.080398,0.397200,,,
499,0.080376,0.397200,,,
500,0.080354,0.397600,,,
501,0.080332,0.397600,,,
502,0.080311,0.397800,,,
503,0.080289,0.398000,,,
504,0.080267,0.398200,,,
505,0.080246,0.398800,,,
506,0.080224,0.398800,,,
507,0.080202,0.398800,,,
508,0.080181,0.398800,,,
509,0.080159,0.399000,,,
510,0.080137,0.399400,,,
511,0.080115,0.399400,,,
512,0.080093,0.400200,,,
513,0.080072,0.400400,,,
514,0.080050,0.400800,,,
515,0.080028,0.401200,,,
516,0.080006,0.401200,,,
517,0.079984,0.401400,,,
518,0.079962,0.401400,,,
519,0.079940,0.401400,,,
520,0.079918,0.401400,,,
521,0.079896,0.401600,,,
522,0.079875,0.401600,,,
523,0.079853,0.402600,,,
524,0.079831,0.403200,,,
525,0.079809,0.403800,,,
526,0.079787,0.404000,,,
527,0.079765,0.403800,,,
528,0.079743,0.404600,,,
529,0.079721,0.405000,,,
530,0.079699,0.405000,,,
531,0.079677,0.405400,,,
532,0.079655,0.405600,,,
533,0.079633,0.405800,,,
534,0.079611,0.406200,,,
535,0.079589,0.406800,,,
536,0.079567,0.407400,,,
537,0.079545,0.407600,,,
538,0.079523,0.408000,,,
539,0.079501,0.408400,,,
540,0.079480,0.408600,,,
541,0.079458,0.408600,,,
542,0.079436,0.409800,,,
543,0.079414,0.410400,,,
544,0.079392,0.410600,,,
545,0.079370,0.410600,,,
546,0.079348,0.411400,,,
547,0.079326,0.411800,,,
548,0.079304,0.412200,,,
549,0.079282,0.412200,,,
550,0.079260,0.412600,,,
551,0.079237,0.412800,,,
